id,name,price,availability_365,reviews_per_month
9926377,Amazing 1 Bedroom Greenwich Village,250,0,
9926520,BK/NYC Apt near Prospect Prk,85,0,0.14
9926599,Spacious Studio Size One bedroom,125,0,
9926792,Clean Spacious Artsy Private Room,146,30,0.6
9926917,Large Private Bedroom,99,342,0.12
9926940,Lofted Tuck-A-Way Private Bedroom,69,0,0.02
9927400,bedroom in converted warehouse,70,0,0.02
9927666,Clean Spacious Apt in Williamsburg,159,0,0.15
9928024,Get cozy on a historic Brooklyn St,40,0,
9928031,Minimalist Room in Hip Williamsburg,65,155,5.62
9928644,Cool room in a  Loft in Greenpoint/Williamsburg,45,0,0.14
9931841,Large Room  Close to Midtown,42,24,0.16
9933667,Large Sunny Studio with a View!,100,0,0.35
9934510,Creative Bed-Stuy Brownstone,40,0,
9934696,Super cozy Chic - Brooklyn - Williamsburg,175,364,0.37
9935095,"Entire pvt. house for rent ,2 floors
 3 bdrms., 2.5  baths. Newly renovated,avail. From Nov (Phone number hidden by Airbnb) thru April (Phone number hidden by Airbnb) / month",500,173,
9935509,Bright Bedroom in Lower East Side,90,0,0.12
9935737,2 bedrooms avail. In my house,400,173,
9935888,Private Apartment w Outside Space,130,58,1.05
9935894,Spacious living area near Q and 6 train! :),70,0,0.09
9935949,Spacious Room in Great Neighborhood,48,0,0.05
9935992,Lux Studio Apt in Downtown NYC - Gym included!,169,364,0.06
9936109,"Comfy apartment, close to train, beautiful street!",200,0,0.03
9936805,"Spacious, Bright Studio w/ Balcony",100,0,
9937307,Gigantic private room in BedStuy,50,0,0.19
9937333,Bright Studio Loft Bed Stuy,80,0,0.16
9937434,"Upper WestSide, Spacious 1 Bdrm Apt",200,0,0.26
9937547,Upscale 2-Bedroom Upper Eastside Apt,369,297,
9937558,Central Park South Luxury 2 Bedroom 2 Bathroom,215,146,0.11
9937667,Central Park South Luxury 3 Bedroom,249,125,0.12
9938066,Madison Avenue Studio Suite (4),110,179,0.17
9938208,Madison Avenue Studio Suite (3),110,145,0.02
9938594,Sublet in Bushwick 1 month,30,0,
9938746,Spacious Room in Williamsburg,50,0,
9939029,"Bright and Cozy Studio, Park Slope!",86,0,0.02
9940253,COZY&BIG ROOM FOR YOU:),79,0,0.07
9940337,Top floor of Brooklyn townhouse - South Slope,150,11,0.82
9940966,Best of Both Worlds Chelsea Studio,199,1,1.25
9941890,Artsy 2-bdrm apartment Sleeps 6. 1 min from Subway,85,34,3.25
9943111,Large Manhattan Private Room,50,0,
9943258,Cozy studio in Upper West Side,140,0,
9943427,Cozy Studio 15 minutes to Manhattan,59,0,
9943776,Walk to the American Museum of Natural History,330,258,2.78
9943876,"Bright, sunny, cozy, convenient Williamsburg 1-BR",175,0,0.08
9944013,Large bedroom in chinatown,91,0,0.02
9944320,Nice Spacious Room for a Month,25,0,
9944415,Clean and Cozy BedStuy Apt,75,0,0.05
9944426,Lower Manhattan Luxury,225,362,0.02
9944710,Cozy Room in the heart of Hell’s Kitchen!,66,0,
9944808,Modern Brooklyn Duplex,40,365,0.12
9944860,arty east village,174,198,3.31
9945127,Convenient & Spacious & Feel Good Apartment,200,0,0.05
9945496,Luxury Upscale Apartment in Midtown,150,186,1.56
9945515,Sunny and Cozy  Private Room by L train,102,10,0.7
9950923,Bright Sunny  Soho /W village loft,85,0,
9952636,Bright and stylish BR in trendy Brooklyn. Yard!,76,141,0.58
9953403,Marc Alfred,75,318,0.19
9953443,Large 1 BR LES,135,0,
9953924,Spacious Kips Bay NYC studio !,175,0,0.02
9954585,Heart of Williamsburg 1 bedroom,100,0,0.07
9955143,"Sunny, comfortable LES apartment for two guests",145,230,1.64
9955765,Comfy room in a loft in  Greenpoint/Williamsburg!,49,244,0.1
9955886,Sunny Peaceful Furnished Room w/Dresser,50,0,0.03
9956834,Historic Striver's Row Apartment,120,32,2.39
9956933,Cute Madison Ave Apartment,50,0,
9957205,Beautiful Bedford Bedroom.,50,0,0.13
9957535,1 MASTER BR-FULL BATH,60,0,0.23
9958322,"1BD,shared bath&kitchen in lic",55,46,2.47
9958442,NYC 2BR ap for HOLIDAYS in the CITY,199,0,
9958558,Lincoln Center Fully Furnished,90,23,0.28
9959328,"Beautiful, bright, serene Astoria 1 bedroom",189,0,
9959880,great room in sunny cornerapartment,49,0,0.03
9960135,Large Room in Spacious Apartment,65,0,0.14
9965305,Beautiful room in Brooklyn,90,0,0.02
9966717,"Spacious, Sunny, Holiday in Brklyn!",49,0,0.05
9967218,"Large, Open, Beautiful Apartment",75,0,0.09
9967360,Private room for one or two,100,0,0.05
9968223,Cozy Bedroom in heart of WillyBurg,59,0,1.92
9968402,"Luxurious, modern, clean studio apt",130,0,
9969559,Prime Upper East Side 1Br Apartment,225,0,0.53
9969565,Child friendly 1 Bedroom,97,0,
9969773,Airy Brooklyn Townhouse,250,0,
9970462,Large East Village Apartment,150,0,0.07
9970995,"Private BR in nice 4BR, Brooklyn",63,0,0.02
9971730,Beautiful Private Apt Times Square,200,0,0.25
9973134,Location Location!! 1 bed apt,139,0,
9973211,"2nd Floor, 2 Family House",250,0,
9973600,Comfortable studio in Midtown,140,0,0.05
9973654,Quintessential New York Apartment,95,0,0.03
9973680,Private Bedroom in  Williamsburg!,55,0,0.02
9973900,Big and sunny room!,32,0,0.07
9975425,Most Colorful Hamilton Heights Home,110,0,0.22
9975682,QUIET AND COZY ROOM,30,0,
9976190,Two Bedroom Apartment,250,0,
9976264,Spacious/Beautiful Private Room,100,284,2.75
9976536,"Safe, Convenient, Sunny apartment",115,0,
9976820,Spacious UES room for your travels!,90,0,0.09
9976986,Charming Getaway in West Village,139,49,0.27
9977113,"Huge Private Room, great location",150,0,0.05
9977283,Tribeca launchpad!,170,6,0.56
9977322,Private bedroom in Tribeca,75,0,
9978426,"Bright, spacious BR in East Village",120,0,0.02
9978606,"Bright, brick BR in East Village",80,0,0.05
9978664,"Clean, private bedroom in Bushwick",50,0,
9978722,"Private, comfy BR in East Village",100,0,
9979094,Sunny Room Downtown Queens NYC,36,110,1.43
9979270,Clean condo apartment in TS,100,0,
9979707,Lincoln Center Luxury Sunny & Modern Br,129,261,0.52
9984143,Quiet Riverside Park 1 bdrm w gym,199,0,
9985852,Garden View Bedroom in Brownstone,60,0,0.03
9987456,Great location next to Times Square,60,0,0.05
9987543,Lovely Private Browstone Apt,60,0,0.05
9988233,Cozy Two Room Studio Astoria,99,0,0.43
9988434,"Home in Ditmas Park, Brooklyn!",101,0,0.05
9989616,"Large, Bright, Astoria Room",55,0,
9989842,Cozy 2 BR Apt in Prime Location!,219,0,0.03
9990026,NYC: AMAZING Gramercy Cool Triplex,150,0,
9990200,Artist Escape With Private Terrace,25,8,0.19
9990448,Luggage/Shower Depot!!!/US Open/LGA/JFK,26,365,0.68
9990560,Loft Room in East Williamburg,90,245,1.15
9991265,Iconic NY loft apt in West village,500,365,
9991319,1 Bedroom Apt near the Empire State,120,0,
9992479,"Spacious room in Manhattan, NYC",59,0,0.02
9992525,Huge & Beautiful Bedroom - Manhattan,70,0,0.23
9992743,Exposed Brick Midtown East Apt,100,0,
9992903,Williamsburg Large Modern Studio,115,0,0.89
9994304,New and modern  NYC home,150,321,1.26
9994765,Room In Williamsburg LOFT,105,212,0.16
9995077,Cozy Bedford Garden Bedroom,65,0,
9995163,Spacious Private Brownstone Apt | 2 Bedroom,113,63,4.02
9995513,Private Room Avail in 3BR LES Apt,70,0,0.02
9995719,Sunny St. Mark's Place Oasis,199,0,0.33
9995725,Huge beautiful place - Williamsburg,125,0,0.05
9996144,"Romantic, Pretty Apt with Kitty",140,0,0.29
9996642,Friendly place with garden,85,230,3.23
9996793,BEDROOM3 FOR RENT  10min from Manh,70,249,0.08
9996830,Morningside Heights Apartment,89,0,0.07
9996946,Private Rm&Bthrm - 10 min Manhattan,95,244,1.28
9997006,Sunny and cozy Astoria room!,70,0,
9997433,Cozy 1BR apt in East Village/USQ,154,0,
9997449,Entire 2br apartment in the heart of Chelsea,220,0,0.19
9997702,"Spacious, Cozy Bedroom in Bushwick",45,0,0.09
9997980,Quiet 2B duplex in Nolita / Soho,59,0,0.15
9998091,A bedroom in Chinatown,95,0,0.02
9998154,Spacious Master Bedroom in EV,129,0,
9998296,Beautiful Modern Large 1 Bedroom,115,0,0.03
9998688,Large Hell's Kitchen Home,105,0,0.09
9998898,Sunny Modern Beauty with Deck,93,0,0.12
9998930,Upper West Room Near Columbia U,40,0,0.12
9999220,"BEAUTIFUL, LARGE, BRIGHT 2 Bedroom",88,0,
9999252,Artistic! Sunny! 1BR Brownstone Apt,85,0,0.02
9999351,Cozy two bedroom apartment,170,0,0.82
9999939,1 bd available in 3bd apt in UWS,75,0,0.05
10000070,Spacious Large Private Room By Pr.  Park w Aircon,55,213,0.12
10000470,Charming and CLEAN Room!!,57,38,4.08
10000943,1 Bedroom in UWS Manhattan,199,0,0.25
10001022,One Bedroom Apartment In Astoria,105,0,
10002428,The authentic TriBeCa artist loft experience!,485,54,0.36
10008615,Classic NYC loft apt in brownstone,125,14,0.72
10008874,YOUR HOME FOR THE HOLIDAY,150,0,
10009737,1 BR available in Midtown,95,96,0.52
10010012,CORPORATE RENTAL ON HISTORIC BLOCK!,200,0,0.03
10010845,Modern 1 bedroom 5min Cental Park,90,53,3.98
10011009,Charming and bright UWS apartment,120,0,
10011086,"Clean, renovated 1 bedroom apt close to 1 train",100,0,0.03
10011763,"Beautiful quiet apartment, Bushwick",70,0,0.5
10011850,Madison Avenue Studio Suite (2),110,157,0.16
10012292,"Entire 2 bedroom in Williamsburg, Brooklyn!",96,0,0.4
10012372,Large Sunny Room/ East Williamsburg,50,0,
10012551,Cute and Sunny 2 BR Wburg Apt,175,0,0.07
10013355,Affordable Room in Trendy LES/Soho,70,0,0.02
10013750,Beautiful Garden Rooms In Lower East Side,75,128,0.46
10014783,Super cozy room,51,364,0.96
10015137,"1BR-near to park, subway, cafes!",80,0,0.02
10015195,Madison Avenue 1 Bedroom Suite,110,133,0.03
10015258,Beautiful sunny bedroom Upper West,80,0,0.03
10015340,Bedroom in Williamsburg Available!,60,0,
10016124,Madison Avenue 3 Bedroom Loft,170,142,0.03
10016343,Grand Madison Avenue Loft,155,327,
10016353,Cozy Orchard St. Bedroom in the Lower East Side,65,79,4.16
10016503,Madison Avenue 3 Room Loft,165,134,0.09
10016601,Murray Hill 1 Bedroom Apartment (62),115,179,0.14
10016832,Murray Hill 2 Bedroom Apartment (63),150,125,0.07
10017050,"Nice and Quiet, lots of trees.",700,97,0.02
10017087,Classic Murray Hill 1 Bedroom Apartment (64),125,111,0.11
10017099,Cozy Room for Rent in Williamsburg!,75,0,
10017170,Murray Hill 2 Bedroom Suite,150,107,0.1
10017359,Pre-War Charm with Modern Chic in Hell's Kitchen,170,0,2.63
10017458,Murray Hill 2 Bedroom Townhouse,150,156,0.11
10017561,Murray Hill 2 Bedroom Classic (84),150,128,0.12
10017871,Sound Bath Sanctuary II Manhattan,45,64,0.5
10017920,Cozy East Village Apartment,55,0,
10018549,Private room in gorgeous 2 floor Williamsburg apt,89,237,2.24
10018550,Open Room in Luxury Apartment,100,0,
10018963,Budget room in Downtown Brooklyn,35,27,2.7
10019023,BROOKLYN 1 BEDROOM,70,88,0.05
10019312,Comfy Spacious room/Lower Manhattan - East Side,100,268,2.67
10019335,Your home in the historic district,78,0,
10019508,Glam Hipster Digs,59,301,0.96
10020060,Charming West Village Apartment,148,0,
10020815,Large and light Brooklyn apartment,125,0,
10021301,Architects' Home in Brooklyn!,155,0,0.57
10021499,Comfy Private Room in Williamsburg,61,0,0.02
10021643,Spacious Room -- Upper West Side,100,0,0.02
10021680,Experience the Diversity of Queens!,55,118,1.04
10021707,Private Room in Bushwick,40,0,0.02
10021820,2 BR in Soho/Greenwich Village,196,0,
10022144,Modern & Upgraded in Midtown,101,0,0.02
10022956,Huge room in 4 BR on Riverside,50,190,3.26
10022997,"A clean, spacious studio apartment",150,0,
10023629,"Chic and Spacious 1BD, minutes from Times Sq!",102,134,1.7
10023653,"Sunny, Light room with Loft Bed",30,0,
10030753,NYC Lower East Side - New Years,250,0,
10030920,Artist Studio in Central Manhattan!,115,249,
10031336,GREAT location LARGE 1BR $129 night,129,0,
10031436,Spacious Sunny room in East Village,90,0,
10031678,Nice 1 Bedroom Apartment China town,120,0,0.61
10031902,Great studio near TIME SQUARE,150,210,0.08
10031933,Beautiful Updated Midtown Apartment,146,0,
10032285,Charming bedroom in Manhattan,70,0,
10032487,Soho Old School,115,77,0.31
10032495,Private Room on Upper West Side,49,0,0.02
10032560,Cozy and Chic UES Studio,200,3,0.65
10033868,NICE 2 BED APT NEAR TIME SQUARE,166,195,0.18
10034090,Cute Bedroom in Very Cute BK Apt!,40,0,0.02
10034187,Unique Studio Loft in Brooklyn,137,53,0.91
10034364,Spacious and sunny bedroom,58,0,0.02
10034493,My Artsy Haven in Bed Stuy,55,0,
10034709,"Fun, Cute, Sunny Bushwick Room",35,0,0.02
10034817,Spacious 1 bed near TIME SQUARE,150,339,0.03
10035023,Upper East Side 1 Bedroom,150,0,
10035098,Upper West ... Museums/Parks/Subway,175,0,0.02
10035471,Deluxe Loft Suite in Greenpoint,189,69,0.61
10035706,Sunny room in a great new Apt,42,0,
10035920,Best of Brooklyn,175,54,1.8
10035950,Room With a View!,150,0,0.02
10036313,Modern Luxury Chelsea Apt w/ Large Sunny Patios,425,39,1.38
10036394,"Huge, Sunny Loft for Rent",110,0,
10036516,Small but warm and cozy. (^_^) Female Only Please.,75,0,0.09
10037605,Spacious 1BD In Chelsea,170,0,0.02
10037631,1bdroom Kid Friendly Quiet Street,120,0,0.02
10037800,Room in beautiful plant filled Greenpoint loft,65,0,0.06
10038170,Brooklyn Deluxe Loft Suite,350,74,0.05
10038410,Beautiful Loft Suite in Greenpoint,199,74,0.61
10038633,Room for Xmas and New Years in NYC,67,0,0.02
10038693,Studio Loft in Brooklyn,189,74,0.21
10038695,Master Bedroom & Private Office,80,0,
10038776,Newly renovated room/ 10min LGA #1,50,302,2.1
10038823,"Apartment for 5, Midtown Manhattan",220,264,2.89
10039238,1 room in 3BR/1B in East Village,79,0,
10039250,"JFK,LGA,Manhattan,TimeSq,privateBathroom,Queens",49,83,0.02
10039579,Harlem Hearth - Loft Living on a Grand Scale,226,276,2.57
10039992,Loft @ Heart of Williamsburg,79,0,0.07
10040649,Sunny and spacious corner apartment,80,0,0.02
10040717,Great walk-in studio Apartment in a private house,169,89,
10041002,1st Floor Beautiful Brownstone Apt,100,0,0.16
10041376,Studio Apartment in Midtown NYC,98,0,0.14
10041531,A Large Room in a Huge Apartment,45,0,
10041589,Large Bright Room with Private Bathroom,70,25,0.1
10043064,"Full Apartment NYE! 2BR, fits 6!",150,0,0.05
10043483,Cozy Private Entrance & Bathroom,125,81,4.89
10043942,Near to Manhattan and large 2BD Apt,155,307,1.54
10046083,Great Studio - Awesome Location,179,0,0.11
10049335,BEAUTIFUL ROOM IN HEART OF BROOKLYN,60,0,0.05
10049711,Cozy Room in 2BDR Apt UES,90,0,
10049766,1 Bedroom in a 3 bedrooms loft,65,0,
10050536,Studio Loft in Greenpoint,179,53,0.84
10050847,"Cozy, Bright room in Williamsburg",50,0,0.07
10052289,,50,362,0.07
10052587,Beautiful Loft Suite in Brooklyn,189,74,0.79
10052674,Garden level apt w Bocci court/grill in backyard,67,332,0.59
10053943,Historic Designer 2 Bed. Apartment,99,42,0.07
10053993,Cozy 1  BR in heart of West Village,140,0,0.15
10054040,Cozy and Warm Astoria Apartment,90,0,
10054480,"Lovely, cozy private room available",55,0,1.76
10054708,Stunning and Cozy Room in Brooklyn,80,0,
10054892,Our casa is your casa!,170,0,0.02
10054894,Spacios Room in Gorgeous Apt!,90,0,
10055149,Sunny & Quiet Studio w/ private patio - E Village!,175,307,1.44
10055548,Modern 1-Bedroom Downtown,117,0,
10055872,Room in loft apartment above bakery,43,0,
10055925,Greenpoint Studio Loft w/ Terrace,189,0,0.49
10056245,Spacious room in Brooklyn,35,49,4.1
10056541,"Bright Studio - Park Slope, BK",61,0,0.57
10057826,Deluxe Loft Suite,205,72,0.12
10057854,Room in LIC - females only please,35,0,0.02
10058942,"Columbia Univer, female/couple only",39,0,0.07
10058944,Private Master Bedroom & Full Bath,190,0,
10059344,Quaint 2 Bedroom Apt in LES (6 ppl),249,0,
10059699,Amazing Flatiron Entire Studio Apt,159,0,0.03
10065056,Lovely West Village Studio,125,0,
10065831,Private Bedroom in Bedstuy!,37,0,0.05
10066875,NoHo 2 Bedroom Loft,299,160,0.04
10067083,Entire apt in the heart of uber hip & cool Nolita,175,0,0.28
10067199,Private room in Upper West Side Apt,42,0,
10067809,One bedroom apartment in Greenpoint,110,0,0.02
10067924,Cozy & Lux Studio in Nolita,179,0,
10067936,1 Bedroom in Crown Heights,90,0,
10068269,"Large Rm In Williamsburg, Brooklyn",130,0,0.02
10068386,An open and airy charming studio,140,9,2.11
10068693,Cozy Mozy apt in Cobble Hill,168,0,0.02
10069174,Spacious Family Apartment near Prospect Park,128,0,0.07
10069376,Spacious room in Beautiful Bedstuy,64,0,0.14
10069586,Cozy room in a dynamic Brooklyn neighborhood,35,0,0.03
10069601,Cozy bedroom in beautiful apartment,60,0,
10069720,Clean Modern Apartment,200,0,
10069964,Bright  & Modern Williamsburg 1BR,199,0,0.08
10070145,Massive apt in prime Williamsburg,175,104,2.45
10070235,"位于曼哈顿纽约上城,高级住宅区",95,358,
10070294,Beautiful Brooklyn Apartment!,55,65,0.49
10070350,Beautiful Studio Apartment NYC,125,0,
10070663,Bedroom in Upper Westside Apartment,45,0,
10070693,Convenient Upper East Studio Apt,95,0,0.2
10071188,"Beautiful, bright and spacious home",153,9,2.45
10071225,Sweet and affordable nook in bk,39,0,0.02
10071232,Riverside Drive Harlem Apartment,200,0,
10071464,Christopher Street: Heart of The West Village,85,0,0.05
10072022,Spacious 1 bedroom in the heart of Soho,315,177,1.31
10072678,OPEN LOFT WITH PRIVATE BACKYARD,89,64,0.23
10072750,Beautiful apt for the winter,350,0,
10073940,Welcome to NYC! Modern Luxury 2 BR-5 min from JFK,179,324,2.67
10073995,Peaceful Bushwick Pad.,37,0,
10074308,Luxury Apt in Downtown Brooklyn,75,0,
10076836,Convenient Upper West Apt- Sleeps 3,150,0,0.13
10078736,Newly Renovated Carriage House,225,273,1.69
10080979,One Bedroom - Gramery Park,140,0,0.02
10082057,"Victorian Home, Welcoming Comfort",115,358,0.13
10083580,Cozy apartment in Brooklyn,58,0,0.05
10083682,Beautiful Bedford apartment,190,257,1.58
10083881,Well Equipped One-Bedroom Apartment,100,0,0.02
10083973,Williamsburg Getaway,119,0,2.06
10084380,Charming Williamsburg apartment,139,0,
10085449,Clean room in a nice apartment,140,0,
10085478,Deluxe Brooklyn Loft,129,71,0.37
10086029,West Village Duplex with Backyard!,800,0,
10086307,Private Suite - room with bathroom,110,281,1.78
10087575,Chic NYC Brownstone,90,0,0.05
10087874,Large room with private bath in Brooklyn home,61,0,0.1
10088464,Cozy East-Village Room + Rooftop :),65,0,0.09
10088612,"Full size bed, 2 guests, Manhattan Upper Westside",60,310,6.25
10088636,"2 Twin beds, 2 guests - Manhattan, Upper West Side",60,280,5.95
10089333,Amazing loft on the Uper East Side,150,0,0.66
10089727,"St Regis Hotel, NYC Luxury Hotel Rooms by Owners",587,365,0.16
10090735,Studio Apt at the Heart of Chelsea,175,288,3.18
10091829,Cozy Apartment Close to Everything!,60,0,
10096352,West Village Dream *Newly Renovated,166,332,0.13
10096515,Prime East Village *Spacious,120,338,0.11
10096707,Bright & Spacious Apartment. A Williamsburg Gem.,135,0,0.42
10096773,Easy 1 Bedroom in Chelsea,145,0,0.02
10096788,The Red Door,185,25,1.8
10098890,Ideal location in  Williamsburg,120,0,
10098921,restfully space,206,365,0.05
10099080,Private large room in Bushwick,65,0,
10099517,Master room in a luxury apartment,80,0,0.02
10099859,"1 Bed 1 Bath in Jackson Heights, NY",139,0,
10100121,Modern One Bedroom in Meatpacking,239,161,1.29
10100241,"Airy 4 BR Triplex - Private Yard,  Trendy Bed-Stuy",399,29,0.91
